year,value,source,notes
1990,4560516354,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,3281660597,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,1825597588,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,1166362414,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1160919188,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1246196399,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,1628431839,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1677176232,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1632774324,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1754472463,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,1901682701,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1800068555,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1757295078,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1834304152,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,2017471417,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,2398200000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,3302459769,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,3018027008,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,3091849252,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,3109653440,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,2877439059,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,2667914163,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,3148518680,CEPALStat: 733,"CEPALStat: 6432,6495"
