year,value,source,notes
1990,810529057,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,815777277,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,819233202,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,815150092,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,763778877,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,816863548,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,766765381,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,745896109,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,696494800,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,685948249,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,690565065,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,689364990,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,682628184,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,716572652,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,777723498,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,839248756,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,808068056,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,844457446,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,780463452,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,712706817,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,703406056,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,709255084,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,678080268,CEPALStat: 733,"CEPALStat: 6432,6495"
