year,value,source,notes
1990,8361704,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,8509961,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,8450658,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,8788685,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,9666367,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,10899867,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,10573701,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,10392827,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,9962882,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,10336490,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,10962135,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,11428127,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,7510003,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,10208798,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,12451759,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,13339842,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,14548200,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,18926684,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,25096791,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,23272818,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,25297513,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,26424437,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,24596744,CEPALStat: 733,"CEPALStat: 6495,6432"
