key,value
name,Barbados - Construction [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Construction [2216]
description,Sectoral GDP: Construction
category,Economic
type,GDP
file,gdp-sec--cstrn_brb_cepalstat.csv
filehash,04e8d7a664cd91b24d29801750c19902f07c259a
columns,"year,value,source,notes"
