year,value,source,notes
1990,81863703,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,83968849,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,99903831,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,90284288,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,93755688,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,88207024,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,94257577,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,74837254,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,87259011,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,74377189,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,65616268,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,68579583,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,69002914,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,80729176,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,88899460,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,96519414,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,101599383,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,104850563,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,113520377,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,121106464,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,126525098,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,132214664,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,150442764,CEPALStat: 733,"CEPALStat: 6432,6495"
