key,value
name,Suriname - Construction [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Construction [2216]
description,Sectoral GDP: Construction
category,Economic
type,GDP
file,gdp-sec--cstrn_sur_cepalstat.csv
filehash,47c4a1a197f523777877f0934ffc3350d8694087
columns,"year,value,source,notes"
