year,value,source,notes
1990,128128600,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,118534944,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,85063746,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,86769284,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,92099093,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,101053172,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,105103826,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,120027291,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,140280563,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,154351258,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,156056797,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,166716414,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,179507955,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,180573917,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,185690533,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,211700000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,210847230,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,210847230,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,199974420,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,163518529,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,147955488,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,163518529,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,151366565,CEPALStat: 733,"CEPALStat: 6432,6495"
