key,value
name,Saint Vincent and The Grenadines - Annual Gross Domestic Product (GDP) by activity: Construction [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Vincent and The Grenadines: Construction
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/cstrn/gdp-sec-cstrn_vct_cepalstat.csv
filehash,dd94ea6e5b8e45d4afc5d1a534dda37836cff7fe
category,Economy
type,GDP
columns,"year,value,source,notes"
