key,value
name,Jamaica - Annual Gross Domestic Product (GDP) by activity: Fishing [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Jamaica: Fishing
file,gdp-sec-fish_jam_cepalstat.csv
filehash,a8d09ba06b08158e75b9dcd71d467364b83f5da7
category,Economy
type,GDP
columns,"year,value,source,notes"
