year,value,source,notes
2002,45795204,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,45795204,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,45219163,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,46371244,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,44931143,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,46372939,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,45575145,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,40793191,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,44210246,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,41864926,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,48338586,CEPALStat: 733,"CEPALStat: 6432,6495"
