year,value,source,notes
2000,2005822,CEPALStat: 733,"CEPALStat: 6495,6432"
2001,2485750,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,2830095,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,2955199,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,3365276,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,3338227,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,2702804,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,2658652,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,2933897,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,2516648,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,2517128,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,3331067,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,2796190,CEPALStat: 733,"CEPALStat: 6432,6495"
