year,value,source,notes
2000,2040793,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,2296361,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1991245,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1686130,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1287689,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,1334562,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,1653577,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,2080748,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1770643,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1839275,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1517147,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1695929,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1448191,CEPALStat: 733,"CEPALStat: 6432,6495"
