year,value,source,notes
1990,89598219,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,91416154,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,95863602,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,98915136,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,104323492,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,107251666,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,112010760,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,152570186,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,159796477,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,168256367,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,172580455,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,173392549,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,175026133,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,178544837,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,181554246,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,188858364,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,203832045,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,212352870,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,222131261,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,223349128,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,231558766,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,234865045,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,237322831,CEPALStat: 733,"CEPALStat: 6495,6432"
