year,value,source,notes
1990,632301555,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,680973835,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,714356624,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,731091827,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,750543216,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,758048648,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,842627535,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1032272155,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1027697937,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1148075822,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,1290159168,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1300208320,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1450221488,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1556647124,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1894326873,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1848160823,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1866351730,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,2060959113,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,2125086475,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,2029575383,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,-2101267546,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,-1985799439,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,-1874287414,CEPALStat: 733,"CEPALStat: 6432,6495"
