year,value,source,notes
1990,63160453,CEPALStat: 733,"CEPALStat: 6495,6432"
1991,65105138,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,66474782,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,67760784,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,70552349,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,74628555,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,77358747,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,80714898,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,87050808,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,94881826,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,102210990,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,109836632,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,111492587,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,118630929,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,122340537,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,128366131,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,123596947,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,130197511,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,129106022,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,128583781,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,125768971,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,127548356,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,127420782,CEPALStat: 733,"CEPALStat: 6432,6495"
