year,value,source,notes
1990,1099486910,Economic Commission for Latin America and the Caribbean,
1991,1168112654,Economic Commission for Latin America and the Caribbean,
1992,1207905392,Economic Commission for Latin America and the Caribbean,
1993,1298891890,Economic Commission for Latin America and the Caribbean,
1994,1327469963,Economic Commission for Latin America and the Caribbean,
1995,1295957688,Economic Commission for Latin America and the Caribbean,
1996,1319146581,Economic Commission for Latin America and the Caribbean,
1997,1478547445,Economic Commission for Latin America and the Caribbean,
1998,1571396425,Economic Commission for Latin America and the Caribbean,
1999,1877606839,Economic Commission for Latin America and the Caribbean,
2000,1910272988,Economic Commission for Latin America and the Caribbean,
2001,2107142811,Economic Commission for Latin America and the Caribbean,
2002,2202768121,Economic Commission for Latin America and the Caribbean,
2003,2125064177,Economic Commission for Latin America and the Caribbean,
2004,2171519005,Economic Commission for Latin America and the Caribbean,
2005,2204238000,Economic Commission for Latin America and the Caribbean,
2006,2126029091,Economic Commission for Latin America and the Caribbean,
2007,2370698357,Economic Commission for Latin America and the Caribbean,
2008,2320475865,Economic Commission for Latin America and the Caribbean,
2009,2164598243,Economic Commission for Latin America and the Caribbean,
2010,2229838553,Economic Commission for Latin America and the Caribbean,
2011,2280025816,Economic Commission for Latin America and the Caribbean,
2012,2224955267,Economic Commission for Latin America and the Caribbean,
