key,value
name,"Dominican Republic - Annual Gross Domestic Product (GDP) by activity: Financial intermediation, real estate, renting and business activities [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Dominican Republic: Financial intermediation, real estate, renting and business activities"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/firerba/gdp-sec-firerba_dom_cepalstat.csv
filehash,3b7f6e4ad8d139107b71be4172edf4cd68b531e7
category,Economy
type,GDP
columns,"year,value,source,notes"
