year,value,source,notes
1990,2718477844,Economic Commission for Latin America and the Caribbean,
1991,2736035941,Economic Commission for Latin America and the Caribbean,
1992,2808396987,Economic Commission for Latin America and the Caribbean,
1993,2884548553,Economic Commission for Latin America and the Caribbean,
1994,2983803345,Economic Commission for Latin America and the Caribbean,
1995,3094751894,Economic Commission for Latin America and the Caribbean,
1996,3157087011,Economic Commission for Latin America and the Caribbean,
1997,3286135297,Economic Commission for Latin America and the Caribbean,
1998,3323964697,Economic Commission for Latin America and the Caribbean,
1999,3529259312,Economic Commission for Latin America and the Caribbean,
2000,3614640797,Economic Commission for Latin America and the Caribbean,
2001,3881683000,Economic Commission for Latin America and the Caribbean,
2002,4180811962,Economic Commission for Latin America and the Caribbean,
2003,4343027307,Economic Commission for Latin America and the Caribbean,
2004,4271462271,Economic Commission for Latin America and the Caribbean,
2005,4357488145,Economic Commission for Latin America and the Caribbean,
2006,4750887364,Economic Commission for Latin America and the Caribbean,
2007,5273259059,Economic Commission for Latin America and the Caribbean,
2008,5659986961,Economic Commission for Latin America and the Caribbean,
2009,5954396724,Economic Commission for Latin America and the Caribbean,
2010,6375296173,Economic Commission for Latin America and the Caribbean,
2011,6602518953,Economic Commission for Latin America and the Caribbean,
2012,6927177074,Economic Commission for Latin America and the Caribbean,
