year,value,source,notes
1990,57780845,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,61520933,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,67519189,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,75803839,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,81731527,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,90204439,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,97274864,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,107686333,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,104440218,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,108843643,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,120233272,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,120298533,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,124864354,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,123361320,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,127528683,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,136979371,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,145087437,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,150912482,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,151243489,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,155760517,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,145002884,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,141663851,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,140827493,CEPALStat: 733,"CEPALStat: 6432,6495"
