key,value
name,"Suriname - Annual Gross Domestic Product (GDP) by activity: Financial intermediation, real estate, renting and business activities [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Suriname: Financial intermediation, real estate, renting and business activities"
file,gdp-sec-firerba_sur_cepalstat.csv
filehash,0d654b5ffa0f1258a5020d7a107bb8a822ae7af4
category,Economy
type,GDP
columns,"year,value,source,notes"
