key,value
name,"Bahamas - Annual Gross Domestic Product (GDP) by activity: Financial intermediation, real estate, renting and business activities [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Bahamas: Financial intermediation, real estate, renting and business activities"
file,gdp-sec-firerba_bhs_cepalstat.csv
filehash,d28c439eccdc657e9ca4163a0f84874e86122a37
category,Economy
type,GDP
columns,"year,value,source,notes"
