key,value
name,"Antigua and Barbuda - Agriculture, hunting, forestry and fishing [CEPALStat]"
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,"Agriculture, hunting, forestry and fishing [2216]"
description,"Sectoral GDP: Agriculture, hunting, forestry and fishing"
category,Economic
type,GDP
file,gdp-sec--aghufofi_atg_cepalstat.csv
filehash,f79c6fb88484b41d16e25661ff81246e4b4a9c07
columns,"year,value,source,notes"
