key,value
name,"Guyana - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting, forestry and fishing [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Guyana: Agriculture, hunting, forestry and fishing"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufofi/gdp-sec-aghufofi_guy_cepalstat.csv
filehash,837227af86c7c6a88bdef9729afab81417138849
category,Economy
type,GDP
columns,"year,value,source,notes"
