key,value
name,"Jamaica - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting, forestry and fishing [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Jamaica: Agriculture, hunting, forestry and fishing"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufofi/gdp-sec-aghufofi_jam_cepalstat.csv
filehash,fffb00f40f9a52e94c33e033057246d3a8350ad4
category,Economy
type,GDP
columns,"year,value,source,notes"
