year,value,source,notes
1990,104493012,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,107343680,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,104455255,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,113271558,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,112101085,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,110980074,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,118589016,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,134145472,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,124433824,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,127249311,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,124237809,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,135018629,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,146779523,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,124380366,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,81809493,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,77354608,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,69514012,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,84660618,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,91129110,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,61637777,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,108984286,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,108859549,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,88046330,CEPALStat: 733,"CEPALStat: 6432,6495"
