key,value
name,"Saint Vincent and The Grenadines - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting, forestry and fishing [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Saint Vincent and The Grenadines: Agriculture, hunting, forestry and fishing"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufofi/gdp-sec-aghufofi_vct_cepalstat.csv
filehash,118406c45a258ddfad297c1ff6b25c5678a2b6a5
category,Economy
type,GDP
columns,"year,value,source,notes"
