year,value,source,notes
1990,12165298,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,12582431,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,13123401,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,13631782,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,13426474,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,12377124,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,12129451,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,12712786,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,13240720,CEPALStat: 733,"CEPALStat: 6495,6432"
1999,13673300,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,14117351,CEPALStat: 733,"CEPALStat: 6495,6432"
2001,13817294,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,15477120,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,16404241,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,16083241,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,17968266,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,18992728,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,18814249,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,17522057,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,15058932,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,15313558,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,15939452,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,15575173,CEPALStat: 733,"CEPALStat: 6432,6495"
