year,value,source,notes
1990,54076269,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,53783965,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,54760261,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,54982412,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,52936283,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,48633566,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,51293534,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,50527697,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,49522171,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,48464030,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,47926190,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,45329116,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,44247232,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,41954427,CEPALStat: 733,"CEPALStat: 6495,6432"
2004,41999681,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,41846482,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,42366978,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,39013690,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,44280711,CEPALStat: 733,"CEPALStat: 6495,6432"
2009,45047369,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,41315323,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,44478295,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,47449713,CEPALStat: 733,"CEPALStat: 6432,6495"
