year,value,source,notes
1990,129137071,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,144745241,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,179904698,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,190583973,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,216871417,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,231986698,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,248580647,CEPALStat: 733,"CEPALStat: 6495,6432"
1997,302305612,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,286204552,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,324321347,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,291297745,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,258109846,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,320378230,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,314792148,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,324814237,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,280289877,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,298526792,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,300200623,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,291398745,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,295107802,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,302021865,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,310034380,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,321351759,CEPALStat: 733,"CEPALStat: 6432,6495"
