year,value,source,notes
1990,100753705,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,101141740,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,110873379,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,106970334,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,110904785,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,113298264,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,113665896,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,122230732,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,127809446,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,134710116,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,131316344,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,143899157,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,147908117,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,152269383,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,160030886,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,168497000,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,164613016,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,170680865,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,186666069,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,181866306,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,172091165,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,184699836,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,167643708,CEPALStat: 733,"CEPALStat: 6495,6432"
