year,value,source,notes
1990,3040073,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,3506303,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,3812865,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,4042786,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,4266321,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,4736750,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,4904992,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,5556436,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,5907705,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,5843838,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,6488896,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,6933318,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,7271662,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,7421896,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,7805173,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,8015807,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,8732853,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,8765488,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,8975821,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,9578058,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,9436226,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,9831203,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,9223593,CEPALStat: 733,"CEPALStat: 6432,6495"
