year,value,source,notes
1990,13582335,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,13616871,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,16207036,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,16882946,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,17914079,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,19561918,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,19798733,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,23671647,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,28555959,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,31654291,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,30119926,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,31370340,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,30232445,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,31522843,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,33097173,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,34295414,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,35135402,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,36749046,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,37411728,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,38912031,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,39821621,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,40281053,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,40538044,CEPALStat: 733,"CEPALStat: 6432,6495"
