key,value
name,"Dominica - Annual Gross Domestic Product (GDP) by activity: Electricity, gas and water supply [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Dominica: Electricity, gas and water supply"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/egws/gdp-sec-egws_dma_cepalstat.csv
filehash,1e805c521d92dccb292b1485f4d0f7361aeb2771
category,Economy
type,GDP
columns,"year,value,source,notes"
