year,value,source,notes
1990,461258014,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,432746465,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,383739069,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,340109296,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,355126055,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,389826944,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,403829057,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,431923175,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,447881399,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,484193524,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,546401928,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,552230980,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,565609132,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,583299243,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,568781157,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,559400000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,578605050,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,624186323,CEPALStat: 733,"CEPALStat: 6495,6432"
2008,628008652,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,632977680,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,622466275,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,639093406,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,664607452,CEPALStat: 733,"CEPALStat: 6432,6495"
