year,value,source,notes
1990,56905912,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,58199228,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,59061439,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,59923650,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,60785861,CEPALStat: 733,"CEPALStat: 6495,6432"
1995,64234704,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,67467994,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,69623521,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,71779048,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,73287917,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,74365681,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,77598971,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,80401156,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,82772236,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,84281105,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,83850000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,91825449,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,92903213,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,92687660,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,93334318,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,95274293,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,93765424,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,94196529,CEPALStat: 733,"CEPALStat: 6432,6495"
