year,value,source,notes
1990,16465588,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,18027110,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,19575000,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,22565625,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,24251250,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,25882500,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,24468750,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,25610625,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,25936875,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,28057500,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,31755000,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,31863750,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,32733750,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,35506875,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,34963125,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,34800000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,49155000,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,50296875,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,52363125,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,57691875,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,70092520,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,67666537,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,62942243,CEPALStat: 733,"CEPALStat: 6432,6495"
