key,value
name,Belize - Annual Gross Domestic Product (GDP) by activity: Statistical discrepancy of GDP by economic activity [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Belize: Statistical discrepancy of GDP by economic activity
file,gdp-sec-discrep_blz_cepalstat.csv
filehash,9040d6fa593ddf1bdd1be3eb36f1f6175c982fab
category,Economy
type,GDP
columns,"year,value,source,notes"
