key,value
name,Trinidad and Tobago - Annual Gross Domestic Product (GDP) by activity: Statistical discrepancy of GDP by economic activity [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Trinidad and Tobago: Statistical discrepancy of GDP by economic activity
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/discrep/gdp-sec-discrep_tto_cepalstat.csv
filehash,40b853b651ae99d91ea5386d8692f1f6fe84d711
category,Economy
type,GDP
columns,"year,value,source,notes"
