key,value
name,Dominican Republic - Annual Gross Domestic Product (GDP) by activity: Statistical discrepancy of GDP by economic activity [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Dominican Republic: Statistical discrepancy of GDP by economic activity
file,gdp-sec-discrep_dom_cepalstat.csv
filehash,15419e0efb3277ed7d91f280c60fbbf22e90e79b
category,Economy
type,GDP
columns,"year,value,source,notes"
