year,value,source,notes
1990,415685500,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,386955999,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,339591900,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,343876100,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,368662100,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,373301700,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,406904200,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,434043100,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,472044800,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,477547900,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,501526500,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,485262300,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,486503900,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,524421900,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,504984900,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,524250000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,558130600,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,547948100,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,532386100,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,466883100,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,443878300,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,443687100,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,413552300,CEPALStat: 733,"CEPALStat: 6432,6495"
