year,value,source,notes
1990,7330300,CEPALStat: 733,"CEPALStat: 6495,6432"
1991,8333299,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,5569600,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,3601900,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1601000,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,9947500,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,10618800,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,11477500,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,10682000,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,8640700,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,-1929000,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,-672900,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,-1833400,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,-1176200,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,-366100,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,0,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,-1831000,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,-1821800,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,-1023099,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,-1656600,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,-1110800,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,-1210500,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,-977000,CEPALStat: 733,"CEPALStat: 6495,6432"
