key,value
name,Suriname - Population estimates (1950-2010) [UN DESA]
dataset,UN DESA world population estimates
description,"Population estimates for Suriname from the 2012 Revision of the World Population Prospects, produced by the Population Division of the United Nations Department of Economic and Social Affairs"
file,pop_sur_desa.csv
filehash,d196ff02c69b7b937d97fafefc2520b2d6f670d1
category,Demographic
type,Population
originalsource,UN Department of Economic and Social Affairs: Population Divison
columns,"year,value"
