year,value,source,notes
2000,20238264,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,19433520,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,16555000,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,16248235,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,17058659,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,18390445,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,19659348,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,20536479,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,22108784,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,20994202,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,20782513,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,20889870,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,20994319,CEPALStat: 733,"CEPALStat: 6495,6432"
