year,value,source,notes
2000,46754253,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,51393209,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,54719508,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,57283748,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,58079651,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,61102040,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,56747967,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,60095257,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,61476284,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,62484419,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,61741889,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,59034352,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,55888387,CEPALStat: 733,"CEPALStat: 6432,6495"
