key,value
name,Saint Lucia - Annual Gross Domestic Product (GDP) by activity: Post and telecommunications [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Lucia: Post and telecommunications
file,gdp-sec-pt_lca_cepalstat.csv
filehash,e88d647bba936327bb784cebbfcc13c739b1e2f6
category,Economy
type,GDP
columns,"year,value,source,notes"
