key,value
name,Jamaica - Annual Gross Domestic Product (GDP) by activity: Post and telecommunications [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Jamaica: Post and telecommunications
file,gdp-sec-pt_jam_cepalstat.csv
filehash,f683acf65f37c81d1b2e56a21703a7e3638aa1f2
category,Economy
type,GDP
columns,"year,value,source,notes"
