year,value,source,notes
1990,62332326,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,72945454,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,77670909,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,91977883,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,107107697,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,132803827,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,138192779,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,135063373,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,173347655,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,224826118,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,262708123,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,380938533,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,495250656,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,573086133,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,629135931,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,785392016,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,980217113,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,1126695765,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1351216257,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1540487834,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1668547921,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1640508655,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1693272316,CEPALStat: 733,"CEPALStat: 6432,6495"
