year,value,source,notes
1990,5017695,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,6072349,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,6180726,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,6302043,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,6523650,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,6583500,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,7374491,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,7573452,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,8448556,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,10108180,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,11035047,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,10096693,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,14134645,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,22616579,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,22954374,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,24127359,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,27377628,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,23186262,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,23603557,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,22116342,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,20360730,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,20192216,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,20368372,CEPALStat: 733,"CEPALStat: 6432,6495"
