year,value,source,notes
1990,25331145,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,29212022,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,27138593,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,31200291,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,36477976,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,39033514,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,42101814,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,46293261,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,50913488,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,61329961,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,60583679,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,53835341,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,52105187,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,55454487,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,56400513,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,58483463,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,54842288,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,52536351,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,55363313,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,51337431,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,47155288,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,49561377,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,44798710,CEPALStat: 733,"CEPALStat: 6432,6495"
