year,value,source,notes
1990,6107089,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,7447133,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,8051252,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,8335004,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,8948276,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,9748276,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,10132715,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,10736833,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,13411431,CEPALStat: 733,"CEPALStat: 6495,6432"
1999,14952848,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,17997239,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,18486653,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,16437968,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,21727109,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,25144893,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,27141672,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,27730731,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,36578287,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,36690891,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,35197164,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,33281999,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,32198623,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,32809343,CEPALStat: 733,"CEPALStat: 6495,6432"
