year,value,source,notes
1997,262816757,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,265647738,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,254191250,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,308898999,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,305129267,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,325330078,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,305870644,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,328736486,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,324899000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,327985289,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,277538250,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,278414156,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,282504005,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,274648352,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,290434287,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,295410843,CEPALStat: 733,"CEPALStat: 6432,6495"
