year,value,source,notes
2002,466165514,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,480754254,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,487839757,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,514488673,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,535685626,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,567736917,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,571503710,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,582121819,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,576128342,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,570036658,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,585317785,CEPALStat: 733,"CEPALStat: 6432,6495"
