year,value,source,notes
2000,42065703,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,50043682,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,53877256,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,61129963,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,62010649,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,71750000,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,76775090,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,91591335,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,87239711,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,90088989,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,93277798,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,96012369,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,101253905,CEPALStat: 733,"CEPALStat: 6432,6495"
