year,value,source,notes
1990,91710020,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,93487470,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,93487470,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,96849635,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,100725762,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,105265756,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,108424479,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,112761029,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,117836400,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,123136629,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,128436858,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,129854710,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,128649837,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,127953609,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,131334715,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,144348680,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,158163108,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,181428065,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,190360965,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,139644612,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,129561877,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,119344374,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,127402153,CEPALStat: 733,"CEPALStat: 6432,6495"
