year,value,source,notes
2000,37355651,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,36429303,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,35554025,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,36416263,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,38954682,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,37264341,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,35435518,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,41449681,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,47777802,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,50033650,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,50053399,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,53654397,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,50518708,CEPALStat: 733,"CEPALStat: 6432,6495"
