key,value
name,"Cuba - Annual Gross Domestic Product (GDP) by activity: Wholesale and retail trade, and repair of goods [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Cuba: Wholesale and retail trade, and repair of goods"
file,gdp-sec-wrtrg_cub_cepalstat.csv
filehash,3c4f50bebd91cbf8e56a4d5dd93aa4a4f00176c2
category,Economy
type,GDP
columns,"year,value,source,notes"
