year,value,source,notes
2002,1856512283,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,1887375643,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1916028096,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1944422880,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1989172426,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,2016201090,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,2006931613,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1933367263,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1859430549,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1865709879,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1835319719,CEPALStat: 733,"CEPALStat: 6495,6432"
