year,value,source,notes
1990,33418939,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,33961222,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,34640566,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,35313951,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,36136314,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,37220880,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,38709715,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,40182580,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,42429181,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,44741333,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,46529080,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,45665142,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,47664169,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,42502525,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,43144022,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,51501477,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,55013505,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,56946709,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,56955341,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,47385973,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,47210695,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,47606704,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,47918141,CEPALStat: 733,"CEPALStat: 6432,6495"
