year,value,source,notes
2000,38057337,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,35563694,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,35848488,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,35510574,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,37016648,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,38588578,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,38509779,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,37303172,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,41411449,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,38886124,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,38664356,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,35283664,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,36614956,CEPALStat: 733,"CEPALStat: 6432,6495"
