key,value
name,"Dominican Republic - Annual Gross Domestic Product (GDP) by activity: Wholesale and retail trade, and repair of goods [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Dominican Republic: Wholesale and retail trade, and repair of goods"
file,gdp-sec-wrtrg_dom_cepalstat.csv
filehash,15e6c9a1fa6bb045f1c0b259a87df27ebd5c5e55
category,Economy
type,GDP
columns,"year,value,source,notes"
