year,value,source,notes
1990,76919450,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,76087558,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,77850041,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,80613614,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,87992542,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,87701145,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,96560559,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,98050444,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,99695428,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,99413431,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,90742016,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,96981933,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,102637087,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,110247562,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,132124759,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,131023333,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,154277743,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,192650595,CEPALStat: 733,"CEPALStat: 6495,6432"
2008,177408601,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,141510051,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,144475370,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,142592545,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,151769601,CEPALStat: 733,"CEPALStat: 6432,6495"
