year,value,source,notes
1990,42298303,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,42890319,CEPALStat: 733,"CEPALStat: 6495,6432"
1992,45865338,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,46685195,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,45327481,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,50790905,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,51985016,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,52803394,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,53930594,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,58696745,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,59108508,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,60301941,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,64878314,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,71299535,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,72248774,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,71549522,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,84960205,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,89209160,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,101749355,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,99106198,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,90608199,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,86817559,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,88532774,CEPALStat: 733,"CEPALStat: 6432,6495"
