year,value,source,notes
1990,80207903,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,80311705,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,86136492,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,87299706,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,89241038,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,90847748,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,102883371,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,98077199,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,119043617,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,114121330,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,112369501,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,102215008,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,111920550,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,120294841,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,133610721,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,138249934,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,146546848,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,146044660,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,151962471,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,153271166,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,144158016,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,145588491,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,139601710,CEPALStat: 733,"CEPALStat: 6432,6495"
