key,value
name,Saint Vincent and The Grenadines - Taxes on products less subsidies on products [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Taxes on products less subsidies on products [2216]
description,Sectoral GDP: Taxes on products less subsidies on products
category,Economic
type,GDP
file,gdp-sec--taxes_vct_cepalstat.csv
filehash,b652c82d6dcc4dc28d0b3d9162dd24c1d63befb9
columns,"year,value,source,notes"
